Código do Termo;Termo;Apresentação;Laboratório;Data de início de vigência;Data de fim de vigência;Data de fim de implantação;REGISTRO ANVISA
90430638;OXALIPLATINA;50 MG PÓ LIOF SOL INJ CT 5 FA VD TRANS;MYLAN LABORATORIOS LTDA;2019-06-01;;2019-08-31;1883000620024
90430646;OXALIPLATINA;50 MG PÓ LIOF SOL INJ CT 10 FA VD TRANS;MYLAN LABORATORIOS LTDA;2019-06-01;;2019-08-31;1883000620032
90430654;OXALIPLATINA;100 MG PÓ LIOF SOL INJ CT FA VD TRANS;MYLAN LABORATORIOS LTDA;2019-06-01;;2019-08-31;1883000620040
90430662;OXALIPLATINA;100 MG PÓ LIOF SOL INJ CT 5 FA VD TRANS;MYLAN LABORATORIOS LTDA;2019-06-01;;2019-08-31;1883000620059
90430670;OXALIPLATINA;100 MG PÓ LIOF SOL INJ CT 10 FA VD TRANS;MYLAN LABORATORIOS LTDA;2019-06-01;;2019-08-31;1883000620067
90423690;OXALIMEIZ;50 MG PO LIOF INJ IV CT FA VD AMB;GADOR DO BRASIL - COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;2019-03-01;;2019-05-31;1860600010015
90423704;OXALIMEIZ;100 MG PO LIOF INJ IV CT FA VD AMB;GADOR DO BRASIL - COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;2019-03-01;;2019-05-31;1860600010023
90294009;PACLITAXEL;6 MG/ML SOL INJ IV CT 1 FA VD AMB X 5ML ;BLAU FARMACÊUTICA S.A.;2014-05-01;;2014-08-31;1163701260017
90294017;PACLITAXEL;6 MG/ML SOL INJ IV CT 1 FA VD AMB X 16,7ML;BLAU FARMACÊUTICA S.A.;2014-05-01;;2014-08-31;1163701260025
90294025;PACLITAXEL;6 MG/ML SOL INJ IV CT 1 FA VD AMB X 50ML;BLAU FARMACÊUTICA S.A.;2014-05-01;;2014-08-31;1163701260033
90294033;PACLITAXEL;6 MG/ML SOL INJ IV CX 5 FA VD AMB X 5ML;BLAU FARMACÊUTICA S.A.;2014-05-01;;2014-08-31;1163701260041
90294041;PACLITAXEL;6 MG/ML SOL INJ IV CX 5 FA VD AMB X 16,7ML;BLAU FARMACÊUTICA S.A.;2014-05-01;;2014-08-31;1163701260051
90294050;PACLITAXEL;6 MG/ML SOL INJ IV CX 5 FA VD AMB X 50ML;BLAU FARMACÊUTICA S.A.;2014-05-01;;2014-08-31;1163701260068
90294068;PACLITAXEL;6 MG/ML SOL INJ IV CX 10 FA VD AMB X 5ML;BLAU FARMACÊUTICA S.A.;2014-05-01;;2014-08-31;1163701260076
90294076;PACLITAXEL;6 MG/ML SOL INJ IV CX 10 FA VD AMB X 16,7ML;BLAU FARMACÊUTICA S.A.;2014-05-01;;2014-08-31;1163701260084
90294084;PACLITAXEL;6 MG/ML SOL INJ IV CX 10 FA VD AMB X 50ML;BLAU FARMACÊUTICA S.A.;2014-05-01;;2014-08-31;1163701260092
90294092;PACLITAXEL;6 MG/ML SOL INJ IV CX 20 FA VD AMB X 5ML;BLAU FARMACÊUTICA S.A.;2014-05-01;;2014-08-31;1163701260106
90294106;PACLITAXEL;6 MG/ML SOL INJ IV CX 20 FA VD AMB X 16,7ML;BLAU FARMACÊUTICA S.A.;2014-05-01;;2014-08-31;1163701260114
90294114;PACLITAXEL;6 MG/ML SOL INJ IV CX 20 FA VD AMB X 50ML;BLAU FARMACÊUTICA S.A.;2014-05-01;;2014-08-31;1163701260122
90035780;TAXOL;6 MG/ML SOL INJ IV CT FA VD INC X 16,7 ML;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;2016-01-01;;2016-03-31;1018001510035
90255100;TAXOL;6 MG/ML SOL INJ IV CT FA VD INC X 50 ML + REV PLAS;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;2016-01-01;;2016-03-31;1018001510051
90035801;TAXOL;6 MG/ML SOL INJ IV CT FA VD INC X 5 ML;BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA;2016-01-01;;2016-03-31;1018001510019
90069994;PACLITAXEL;6 MG/ML SOL INJ CT 20 FA VD INC X 16,7 ML;EUROFARMA LABORATÓRIOS S.A.;2016-01-01;;2016-03-31;1004308990089
90070003;PACLITAXEL;6 MG/ML SOL INJ CT 20 FA VD INC X 5 ML;EUROFARMA LABORATÓRIOS S.A.;2016-01-01;;2016-03-31;1004308990070
90399854;EVOTAXEL;6 MG/ML SOL INJ CT FA VD TRANS X 5 ML;FARMARIN INDUSTRIA E COMERCIO LTDA;2019-03-01;;2019-05-31;1168800210019
90399862;EVOTAXEL;6 MG/ML SOL INJ CT 5 FA VD TRANS X 5 ML;FARMARIN INDUSTRIA E COMERCIO LTDA;2019-03-01;;2019-05-31;1168800210027
90399870;EVOTAXEL;6 MG/ML SOL INJ CT 10 FA VD TRANS X 5 ML;FARMARIN INDUSTRIA E COMERCIO LTDA;2019-03-01;;2019-05-31;1168800210035
90399889;EVOTAXEL;6 MG/ML SOL INJ CT FA VD TRANS X 16,7 ML;FARMARIN INDUSTRIA E COMERCIO LTDA;2019-03-01;;2019-05-31;1168800210043
90399897;EVOTAXEL;6 MG/ML SOL INJ CT 5 FA VD TRANS X 16,7 ML;FARMARIN INDUSTRIA E COMERCIO LTDA;2019-03-01;;2019-05-31;1168800210108
90399900;EVOTAXEL;6 MG/ML SOL INJ CT 10 FA VD TRANS X 16,7 ML;FARMARIN INDUSTRIA E COMERCIO LTDA;2019-03-01;;2019-05-31;1168800210051
90399919;EVOTAXEL;6 MG/ML SOL INJ CT FA VD TRANS X 25 ML;FARMARIN INDUSTRIA E COMERCIO LTDA;2019-03-01;;2019-05-31;1168800210061
90399927;EVOTAXEL;6 MG/ML SOL INJ CT 5 FA VD TRANS X 25 ML;FARMARIN INDUSTRIA E COMERCIO LTDA;2019-03-01;;2019-05-31;1168800210078
90399935;EVOTAXEL;6 MG/ML SOL INJ CT 10 FA VD TRANS X 25 ML;FARMARIN INDUSTRIA E COMERCIO LTDA;2019-03-01;;2019-05-31;1168800210086
90399943;EVOTAXEL;6 MG/ML SOL INJ CT FA VD TRANS X 50 ML;FARMARIN INDUSTRIA E COMERCIO LTDA;2019-03-01;;2019-05-31;1168800210094
90349474;PACLITAXEL;6 MG/ ML SOL INJ IV CT FA VD INC X 5 ML ;FRESENIUS KABI BRASIL LTDA;2016-10-01;;2016-12-31;1004101550012
90349482;PACLITAXEL;6 MG/ ML SOL INJ IV CT 5 FA VD INC X 5 ML ;FRESENIUS KABI BRASIL LTDA;2016-10-01;;2016-12-31;1004101550020
90349490;PACLITAXEL;6 MG/ ML SOL INJ IV CT FA VD INC X 16,7 ML;FRESENIUS KABI BRASIL LTDA;2016-10-01;;2016-12-31;1004101550039
90349504;PACLITAXEL;6 MG/ ML SOL INJ IV CT FA VD INC X 50 ML;FRESENIUS KABI BRASIL LTDA;2016-10-01;;2016-12-31;1004101550047
90310608;TARVEXOL;6 MG/ML SOL INJ IV CT FA VD TRANS X 5ML;SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;2016-01-01;;2016-03-31;1004705600015
90310616;TARVEXOL;6 MG/ML SOL INJ IV CT FA VD TRANS X 16,7ML + REV PLAST;SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;2016-01-01;;2016-03-31;1004705600041
90403177;PACLITAXEL;6 MG/ML SOL INJ IV CT FA VD TRANS X 5ML;SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;2019-03-01;;2019-05-31;1004705530017
90121724;TAXILAN;6 MG/ML SOL INJ CT FA VD INC X 16,7 ML (REST. HOSP.);LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2012-10-10;;2014-08-31;1064601390018
90121732;TAXILAN;6 MG/ML SOL INJ CT FA VD INC X 5 ML;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2012-10-10;;2014-08-31;1064601390026
90121740;TAXILAN;6 MG/ML SOL INJ CT FA VD INC X 50 ML (REST. HOSP.);LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;2012-10-10;;2014-08-31;1064601390050
90091469;PACLITAXEL;6 MG/ML SOL INJ IV CT FA VD AMB X 50 ML;GLENMARK FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1101302340025
90091450;PACLITAXEL;6 MG/ML SOL INJ IV CT FA VD AMB X 25 ML;GLENMARK FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1101302340034
90145100;ONTAX;6 MG/ML SOL INJ CT FR VD INC X 16,7 ML;LIBBS FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1003301150052
90145119;ONTAX;6 MG/ML SOL INJ CT FA VD INC X 5 ML  ;LIBBS FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1003301150011
90145127;ONTAX;6 MG/ML SOL INJ CT FA VD INC X 25 ML  ;LIBBS FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1003301150060
90250494;ONTAX;6 MG/ML SOL INJ CT FA VD AMB X 5 ML;LIBBS FARMACÊUTICA LTDA;2013-12-01;;2014-08-31;1003301150079
90250508;ONTAX;6 MG/ML SOL INJ CT FA VD AMB X 16,7 ML;LIBBS FARMACÊUTICA LTDA;2013-12-01;;2014-08-31;1003301150087
90250516;ONTAX;6 MG/ML SOL INJ CT FA VD AMB X 25 ML;LIBBS FARMACÊUTICA LTDA;2013-12-01;;2014-08-31;1003301150095
90158733;PACLIMEIZ;6 MG/ML SOL INJ CX FA VD INC X 16,67 ML;UCB BIOPHARMA LTDA.;2018-01-01;;2018-03-31;1236100750043
90158741;PACLIMEIZ;6 MG/ML SOL INJ CX FA VD INC X 5 ML;UCB BIOPHARMA LTDA.;2018-01-01;;2018-03-31;1236100750019
90215176;PAREXEL;6 MG/ML SOL INJ CT FA VD INC X 16,7 ML;ZODIAC PRODUTOS FARMACÊUTICOS S/A;2012-10-10;;2014-08-31;1221400020077
90215184;PAREXEL;6 MG/ML SOL INJ CT FA VD INC X 25 ML;ZODIAC PRODUTOS FARMACÊUTICOS S/A;2012-10-10;;2014-08-31;1221400020085
90215206;PAREXEL;6MG/ML SOL INJ CT FA VD INC X 5 ML;ZODIAC PRODUTOS FARMACÊUTICOS S/A;2012-10-10;;2014-08-31;1221400020042
90215192;PAREXEL;6 MG/ML SOL INJ CT FA VD INC X 50 ML;ZODIAC PRODUTOS FARMACÊUTICOS S/A;2012-10-10;;2014-08-31;1221400020093
90002504;PACLITAXEL;6 MG/ ML SOL INJ IV CT FA VD INC X 16,7 ML;ACCORD FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1553700040021
90002520;PACLITAXEL;6 MG/ ML SOL INJ IV CT FA VD INC X 5 ML;ACCORD FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1553700040011
90002512;PACLITAXEL;6 MG/ ML SOL INJ IV CT FA VD INC X 50 ML;ACCORD FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1553700040038
90417755;MYLTOL;6 MG /ML SOL INJ IV CT 1 FA VD INC X 5 ML;MYLAN LABORATORIOS LTDA;2019-03-01;;2019-05-31;1883000460019
90417763;MYLTOL;6 MG /ML SOL INJ IV CT 5 FA VD INC X 5 ML;MYLAN LABORATORIOS LTDA;2019-03-01;;2019-05-31;1883000460027
90417771;MYLTOL;6 MG /ML SOL INJ IV CT 10 FA VD INC X 5 ML;MYLAN LABORATORIOS LTDA;2019-03-01;;2019-05-31;1883000460035
90417780;MYLTOL;6 MG /ML SOL INJ IV CT 20 FA VD INC X 5 ML;MYLAN LABORATORIOS LTDA;2019-03-01;;2019-05-31;1883000460043
90417798;MYLTOL;6 MG /ML SOL INJ IV CT 1 FA VD INC X 16,7 ML;MYLAN LABORATORIOS LTDA;2019-03-01;;2019-05-31;1883000460051
90417801;MYLTOL;6 MG /ML SOL INJ IV CT 5 FA VD INC X 16,7 ML;MYLAN LABORATORIOS LTDA;2019-03-01;;2019-05-31;1883000460061
90417810;MYLTOL;6 MG /ML SOL INJ IV CT 10 FA VD INC X 16,7 ML;MYLAN LABORATORIOS LTDA;2019-03-01;;2019-05-31;1883000460078
90417828;MYLTOL;6 MG /ML SOL INJ IV CT 20 FA VD INC X 16,7 ML;MYLAN LABORATORIOS LTDA;2019-03-01;;2019-05-31;1883000460086
90417836;MYLTOL;6 MG /ML SOL INJ IV CT 1 FA VD INC X 50 ML;MYLAN LABORATORIOS LTDA;2019-03-01;;2019-05-31;1883000460094
90417844;MYLTOL;6 MG /ML SOL INJ IV CT 5 FA VD INC X 50 ML;MYLAN LABORATORIOS LTDA;2019-03-01;;2019-05-31;1883000460108
90417852;MYLTOL;6 MG /ML SOL INJ IV CT 10 FA VD INC X 50 ML;MYLAN LABORATORIOS LTDA;2019-03-01;;2019-05-31;1883000460116
90417860;MYLTOL;6 MG /ML SOL INJ IV CT 20 FA VD INC X 50 ML;MYLAN LABORATORIOS LTDA;2019-03-01;;2019-05-31;1883000460124
90392795;ABRAXANE;100 MG PO LIOF SUS INJ CT FA VD TRANS;CELGENE BRASIL PRODUTOS FARMACÊUTICOS LTDA.;2018-01-01;;2018-03-31;1961400010016
90423712;PACLIMEIZ;6 MG/ML SOL INJ CX FA VD TRANS X 5 ML;GADOR DO BRASIL - COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;2019-03-01;;2019-05-31;1860600020010
90423720;PACLIMEIZ;6 MG/ML SOL INJ CX FA VD TRANS X 16,67 ML;GADOR DO BRASIL - COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;2019-03-01;;2019-05-31;1860600020045
90422619;IBRANCE;75 MG CAP DURA CT FR PLAS OPC X 21;LABORATÓRIOS PFIZER LTDA;2019-03-01;;2019-05-31;1021602570032
90422627;IBRANCE;100 MG CAP DURA CT FR PLAS OPC X 21;LABORATÓRIOS PFIZER LTDA;2019-03-01;;2019-05-31;1021602570024
90422635;IBRANCE;125 MG CAP DURA CT FR PLAS OPC X 21;LABORATÓRIOS PFIZER LTDA;2019-03-01;;2019-05-31;1021602570016
90330420;SYNAGIS;100 MG PO LIOF CX FA VD INC;ABBVIE FARMACÊUTICA LTDA.;2016-01-01;;2016-03-31;1986000010014
90330439;SYNAGIS;50 MG PO LIOF INJ CT FA VD INC + AMP DIL X 1 ML;ABBVIE FARMACÊUTICA LTDA.;2016-01-01;;2016-03-31;1986000010030
90330447;SYNAGIS;100 MG PO LIOF INJ CT FA VD INC + AMP DIL X 1 ML;ABBVIE FARMACÊUTICA LTDA.;2016-01-01;;2016-03-31;1986000010049
90390849;SYNAGIS;100 MG/ML SOL INJ CT FA VD INC X 0,5 ML;ABBVIE FARMACÊUTICA LTDA.;2018-01-01;;2018-03-31;1986000010057
90390857;SYNAGIS;100 MG/ML SOL INJ CT FA VD INC X 1,0 ML;ABBVIE FARMACÊUTICA LTDA.;2018-01-01;;2018-03-31;1986000010065
90331761;VECTIBIX;20 MG/ML SOL DIL INFUS CT FA VD TRANS X 20 ML;AMGEN BIOTECNOLOGIA DO BRASIL LTDA.;2016-01-01;;2016-03-31;1024400020028
90331770;VECTIBIX;20 MG/ML SOL DIL INFUS CT FA VD TRANS X 5 ML;AMGEN BIOTECNOLOGIA DO BRASIL LTDA.;2016-01-01;;2016-03-31;1024400020011
90416813;ONCASPAR;750 U/ML SOL INJ CT 1 FA VD INC X 5 ML;SHIRE FARMACÊUTICA BRASIL LTDA.;2019-03-01;;2019-05-31;1697900120017
90383818;KEYTRUDA;100 MG/ 4 ML SOL INJ CT FA VD INC X 4 ML;MERCK SHARP & DOHME FARMACEUTICA LTDA;2018-01-01;;2018-03-31;1002901960014
90051114;ALIMTA;500 MG PO LIOF INJ CT FA VD INC X 50 ML ;ELI LILLY DO BRASIL LTDA;2012-10-10;;2014-08-31;1126001660018
90051106;ALIMTA;100 MG PO LIOF INJ CT FA VD INC X 10 ML;ELI LILLY DO BRASIL LTDA;2012-10-10;;2014-08-31;1126001660026
90399234;EROXYM;100 MG PO LIOF SOL INJ CT 1 FA VD TRANS;EUROFARMA LABORATÓRIOS S.A.;2019-03-01;;2019-05-31;1004312500015
90399242;EROXYM;500 MG PO LIOF SOL INJ CT 1 FA VD TRANS;EUROFARMA LABORATÓRIOS S.A.;2019-03-01;;2019-05-31;1004312500041
90267648;PEMEGLENN;100 MG PO LIOF INJ IV CT 01 FA VD INC X 15 ML ;GLENMARK FARMACÊUTICA LTDA;2013-12-01;;2014-08-31;1101302690018
90267656;PEMEGLENN;500 MG PO LIOF INJ IV CT 01 FA VD INC X 30 ML ;GLENMARK FARMACÊUTICA LTDA;2013-12-01;;2014-08-31;1101302690026
90267664;PEMETREXEDE;100 MG PO LIOF INJ IV CT 1 FA VD INC X 15 ML ;GLENMARK FARMACÊUTICA LTDA;2013-12-01;;2014-08-31;1101302700013
90267672;PEMETREXEDE;500 MG PO LIOF INJ IV CT 1 FA VD INC X 30 ML ;GLENMARK FARMACÊUTICA LTDA;2013-12-01;;2014-08-31;1101302700021
90250630;ATRED;100 MG PO LIOF SOL INJ CT FA VD TRANS;LIBBS FARMACÊUTICA LTDA;2013-12-01;;2014-08-31;1003301660018
90250648;ATRED;500 MG PO LIOF SOL INJ CT FA VD TRANS;LIBBS FARMACÊUTICA LTDA;2013-12-01;;2014-08-31;1003301660026
90325621;TACTROL;100 MG PO LIOF INJ CT FA VD INC X 4 ML;TEVA FARMACÊUTICA LTDA.;2016-01-01;;2016-03-31;1557300270012
90325630;TACTROL;500 MG PO LIOF INJ CT FA VD INC X 20 ML;TEVA FARMACÊUTICA LTDA.;2016-01-01;;2016-03-31;1557300270020
90325885;PEMETREXEDE DISSODICO;100 MG PO LIOF INJ CT FA VD INC X 10 ML;ACCORD FARMACÊUTICA LTDA;2016-01-01;;2016-03-31;1553700330060
90325893;PEMETREXEDE DISSODICO;100 MG PO LIOF INJ CT 05 FA VD INC X 10 ML;ACCORD FARMACÊUTICA LTDA;2016-01-01;;2016-03-31;1553700330052
90325907;PEMETREXEDE DISSODICO;100 MG PO LIOF INJ CT 10 FA VD INC X 10 ML;ACCORD FARMACÊUTICA LTDA;2016-01-01;;2016-03-31;1553700330044
90325915;PEMETREXEDE DISSODICO;500 MG PO LIOF INJ CT FA VD INC X 50 ML;ACCORD FARMACÊUTICA LTDA;2016-01-01;;2016-03-31;1553700330036
90325923;PEMETREXEDE DISSODICO;500 MG PO LIOF INJ CT 05 FA VD INC X 50 ML;ACCORD FARMACÊUTICA LTDA;2016-01-01;;2016-03-31;1553700330028
90325931;PEMETREXEDE DISSODICO;500 MG PO LIOF INJ CT 10 FA VD INC X 50 ML;ACCORD FARMACÊUTICA LTDA;2016-01-01;;2016-03-31;1553700330011
90396901;PEMETREXEDE DISSÓDICO HEMIPENTAIDRATADO;100 MG PO LIOF SOL INJ CT 1 FA VD TRANS;BLAU FARMACÊUTICA S.A.;2019-03-01;;2019-05-31;1163701530014
90396910;PEMETREXEDE DISSÓDICO HEMIPENTAIDRATADO;100 MG PO LIOF SOL INJ CT 5 FA VD TRANS;BLAU FARMACÊUTICA S.A.;2019-03-01;;2019-05-31;1163701530022
90396928;PEMETREXEDE DISSÓDICO HEMIPENTAIDRATADO;100 MG PO LIOF SOL INJ CT 10 FA VD TRANS;BLAU FARMACÊUTICA S.A.;2019-03-01;;2019-05-31;1163701530030
90396936;PEMETREXEDE DISSÓDICO HEMIPENTAIDRATADO;500 MG PO LIOF SOL INJ CT 1 FA VD TRANS;BLAU FARMACÊUTICA S.A.;2019-03-01;;2019-05-31;1163701530049
90396944;PEMETREXEDE DISSÓDICO HEMIPENTAIDRATADO;500 MG PO LIOF SOL INJ CT 5 FA VD TRANS;BLAU FARMACÊUTICA S.A.;2019-03-01;;2019-05-31;1163701530057
90396952;PEMETREXEDE DISSÓDICO HEMIPENTAIDRATADO;500 MG PO LIOF SOL INJ CT 10 FA VD TRANS;BLAU FARMACÊUTICA S.A.;2019-03-01;;2019-05-31;1163701530065
90435567;MESOTEM;100 MG PO LIOF CT FA VD TRANS X 10 ML (EMB HOSP);CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;2019-10-01;;2019-12-31;1029804980024
90435575;MESOTEM;500 MG PO LIOF CT FA VD TRANS X 50 ML (EMB HOSP);CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;2019-10-01;;2019-12-31;1029804980016
90272889;PEMEKER;500 MG PO LIOF SOL INJ CT FA VD TRANS;ZODIAC PRODUTOS FARMACÊUTICOS S/A;2013-12-01;;2014-08-31;1221400890012
90325826;PEMTRYX;100 MG PO LIOF INJ CT FA VD INC X 10 ML ;ACCORD FARMACÊUTICA LTDA;2016-01-01;;2016-03-31;1553700340015
90325834;PEMTRYX;100 MG PO LIOF INJ CT 05 FA VD INC X 10 ML;ACCORD FARMACÊUTICA LTDA;2016-01-01;;2016-03-31;1553700340023
90325842;PEMTRYX;100 MG PO LIOF INJ CT 10 FA VD INC X 10 ML;ACCORD FARMACÊUTICA LTDA;2016-01-01;;2016-03-31;1553700340031
90325850;PEMTRYX;500 MG PO LIOF INJ CT FA VD INC X 50 ML;ACCORD FARMACÊUTICA LTDA;2019-03-01;;2016-03-31;1553700340041
90325869;PEMTRYX;500 MG PO LIOF INJ CT 05 FA VD INC X 50 ML;ACCORD FARMACÊUTICA LTDA;2019-03-01;;2016-03-31;1553700340058
90325877;PEMTRYX;500 MG PO LIOF INJ CT 10 FA VD INC X 50 ML;ACCORD FARMACÊUTICA LTDA;2019-03-01;;2016-03-31;1553700340066
90294432;PERJETA;420 MG SOL DIL INFUS IV CT FA VD TRANS X 14 ML;PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.;2014-05-01;;2014-08-31;1010006570014
90355210;ESBRIET;267 MG CAP DURA CT FR PLAS OPC X 270;PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.;2016-10-01;;2016-12-31;1010006630017
90349075;CYRAMZA;100 MG SOL INJ CT FA VD INC X 10 ML;ELI LILLY DO BRASIL LTDA;2016-10-01;;2016-12-31;1126001930015
90349083;CYRAMZA;500 MG SOL INJ CT FA VD INC X 50 ML;ELI LILLY DO BRASIL LTDA;2016-10-01;;2016-12-31;1126001930023
90320778;LUCENTIS;10 MG/ML SOL INJ CT 1 SER PREENC VD TRANS X 0,165 ML;NOVARTIS BIOCIENCIAS S.A;2016-01-01;;2016-03-31;1006810560032
90409582;LUCENTIS;10 MG/ML SOL INJ CT 1 FA VD INC X 0,23 ML + AGU C/ FILTRO;NOVARTIS BIOCIENCIAS S.A;2019-03-01;;2019-05-31;1006810560059
90171454;LUCENTIS;10 MG/ML SOL INJ CT 1 FA VD INC X 0,23 ML + SER + AGULHA + FILTRO P/ INJ;NOVARTIS BIOCIENCIAS S.A;2012-10-10;;2014-08-31;1006810560024
90195000;FASTURTEC;1,5 MG PÓ LIOF CX 3 FA VC INC + 3 AMP VD INC X 1 ML;SANOFI-AVENTIS FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1130010760011
90344570;STIVARGA;40 MG COM REV CT FR PLAS OPC X 28;BAYER S.A.;2016-06-01;;2016-08-31;1705601080018
90344588;STIVARGA;40 MG COM REV CT FR PLAS OPC X 84;BAYER S.A.;2016-06-01;;2016-08-31;1705601080026
90196813;RILUTEK;50 MG COM REV CT BL AL PLAS OPC X 56;SANOFI-AVENTIS FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1130002780023
90294831;RILUZOL;50 MG COM REV CT BL AL PLAS OPC X 56;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;2014-05-01;;2014-08-31;1029804020012
90305280;RILUZOL;50 MG COM REV CT BL AL PLAS OPC X 60;FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP;2016-01-01;;2016-03-31;1103901790016
90227743;RILUZOL;50 MG COM REV CT BL AL PLAS OPC X 60;SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;2012-10-10;;2014-08-31;1004705020078
90314522;LFM-RILUZOL;50 MG COM REV CT BL AL AL X 500 (EMB HOSP);LABORATÓRIO FARMACÊUTICO DA MARINHA;2016-01-01;;2016-03-31;1262500950049
90314530;LFM-RILUZOL;50 MG COM REV CT BL AL PLAS OPC X 500 (EMB HOSP);LABORATÓRIO FARMACÊUTICO DA MARINHA;2016-01-01;;2016-03-31;1262500950030
90314549;LFM-RILUZOL;50 MG COM REV CT BL AL AL X 56;LABORATÓRIO FARMACÊUTICO DA MARINHA;2016-01-01;;2016-03-31;1262500950022
90314557;LFM-RILUZOL;50 MG COM REV CT BL AL PLAS OPC X 56;LABORATÓRIO FARMACÊUTICO DA MARINHA;2016-01-01;;2016-03-31;1262500950014
90382439;RILUZOL;50 MG COM REV CT BL AL AL X 500 (EMB HOSP);LABORATÓRIO FARMACÊUTICO DA MARINHA;2018-01-01;;2018-03-31;1262501030040
90382447;RILUZOL;50 MG COM REV CT BL AL PLAS OPC X 500 (EMB HOSP);LABORATÓRIO FARMACÊUTICO DA MARINHA;2018-01-01;;2018-03-31;1262501030032
90382455;RILUZOL;50 MG COM REV CT BL AL AL X 56;LABORATÓRIO FARMACÊUTICO DA MARINHA;2018-01-01;;2018-03-31;1262501030024
90382463;RILUZOL;50 MG COM REV CT BL AL PLAS OPC X 56;LABORATÓRIO FARMACÊUTICO DA MARINHA;2018-01-01;;2018-03-31;1262501030016
90235762;TEKZOR;50 MG COM REV CT BL AL PLAS OPC X 60;GERMED FARMACEUTICA LTDA;2012-10-10;;2014-08-31;1058307330017
90278658;RILOTOL;50 MG COM REV CT BL AL PLAS TRANS X 28 ;SUN FARMACÊUTICA DO BRASIL LTDA;2016-01-01;;2016-03-31;1468200300016
90278674;RILUZOL;50 MG COM REV CT BL AL PLAS TRANS X 28 ;SUN FARMACÊUTICA DO BRASIL LTDA;2016-01-01;;2016-03-31;1468200310011
90328531;RILUZOL;50 MG COM REV CT BL AL PLAS OPC X 60;EMS S/A;2016-01-01;;2016-03-31;1023510370017
90435966;RIXIMYO;10 MG/ML SOL DIL INFUS CT 2 FR VD TRANS X 10 ML;SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;2019-10-01;;2019-12-31;1004706180011
90435974;RIXIMYO;10 MG/ML SOL DIL INFUS CT 1 FR VD TRANS X 50 ML;SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;2019-10-01;;2019-12-31;1004706180036
90184580;MABTHERA;10 MG/ML SOL DIL INFUS IV CT 2 FR VD TRANS X 10 ML;PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.;2016-06-01;;2016-08-31;1010005480011
90184599;MABTHERA;10 MG/ML SOL DIL INFUS IV CT 1 FR VD TRANS X 50 ML;PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.;2016-06-01;;2016-08-31;1010005480038
90343115;MABTHERA SC;1400 MG SOL INJ SC CT 1 FA VD TRANS X 11,7 ML (REST HOSP);PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.;2017-04-10;;2017-07-09;1010005480046
90342003;COSENTYX;150 MG PO LIOF SOL INJ CT 1 FA VD TRANS ;NOVARTIS BIOCIENCIAS S.A;2016-06-01;;2016-08-31;1006811220014
90342011;COSENTYX;150 MG/ML SOL INJ CT 1 SER PREENC VD TRANS X 1 ML;NOVARTIS BIOCIENCIAS S.A;2016-06-01;;2016-08-31;1006811220022
90342020;COSENTYX;150 MG/ML SOL INJ CT 2 SER PREENC VD TRANS X 1 ML;NOVARTIS BIOCIENCIAS S.A;2016-06-01;;2016-08-31;1006811220030
