cd_procedimento,termo,categoria,tot_qt,tot_vl,mean_vl
71590757,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.52 - CENTURY II MODULAR,Feminino,3,3094.68,1031.56
71590757,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.52 - CENTURY II MODULAR,N. I.,0,0,0
71590765,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.54 - CENTURY II MODULAR,Masculino,4,4939.31,1234.83
71590765,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.54 - CENTURY II MODULAR,Feminino,8,10581.23,1322.65
71590765,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.54 - CENTURY II MODULAR,N. I.,1,800,800
71590773,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.56 - CENTURY II MODULAR,Masculino,2,2717.78,1358.89
71590773,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.56 - CENTURY II MODULAR,Feminino,0,0,0
71590773,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.56 - CENTURY II MODULAR,N. I.,0,0,0
71590781,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.58 - CENTURY II MODULAR,Masculino,0,0,0
71590781,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.58 - CENTURY II MODULAR,Feminino,1,800,800
71590781,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.58 - CENTURY II MODULAR,N. I.,0,0,0
71590790,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.60 - CENTURY II MODULAR,Masculino,2,2091.94,1045.97
71590790,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.60 - CENTURY II MODULAR,Feminino,0,0,0
71590790,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.60 - CENTURY II MODULAR,N. I.,0,0,0
71590854,COMPONENTE ACETABULAR NAO CIMENTADO - 355.44 - A-LOCK MODULAR,Masculino,0,0,0
71590854,COMPONENTE ACETABULAR NAO CIMENTADO - 355.44 - A-LOCK MODULAR,Feminino,2,1798.32,899.16
71590854,COMPONENTE ACETABULAR NAO CIMENTADO - 355.44 - A-LOCK MODULAR,N. I.,0,0,0
71590862,COMPONENTE ACETABULAR NAO CIMENTADO - 355.46 - A-LOCK MODULAR,Masculino,2,1226.7,613.35
71590862,COMPONENTE ACETABULAR NAO CIMENTADO - 355.46 - A-LOCK MODULAR,Feminino,2,1433.39,716.69
71590862,COMPONENTE ACETABULAR NAO CIMENTADO - 355.46 - A-LOCK MODULAR,N. I.,0,0,0
71590870,COMPONENTE ACETABULAR NAO CIMENTADO - 355.48 - A-LOCK MODULAR,Masculino,4,2820.07,705.02
71590870,COMPONENTE ACETABULAR NAO CIMENTADO - 355.48 - A-LOCK MODULAR,Feminino,2,5459.7,2729.85
71590870,COMPONENTE ACETABULAR NAO CIMENTADO - 355.48 - A-LOCK MODULAR,N. I.,0,0,0
71590897,COMPONENTE ACETABULAR NAO CIMENTADO - 355.52 - A-LOCK MODULAR,Masculino,2,1615.48,807.74
71590897,COMPONENTE ACETABULAR NAO CIMENTADO - 355.52 - A-LOCK MODULAR,Feminino,1,957.33,957.33
71590897,COMPONENTE ACETABULAR NAO CIMENTADO - 355.52 - A-LOCK MODULAR,N. I.,0,0,0
71590900,COMPONENTE ACETABULAR NAO CIMENTADO - 355.54 - A-LOCK MODULAR,Masculino,0,0,0
71590900,COMPONENTE ACETABULAR NAO CIMENTADO - 355.54 - A-LOCK MODULAR,Feminino,1,613.35,613.35
71590900,COMPONENTE ACETABULAR NAO CIMENTADO - 355.54 - A-LOCK MODULAR,N. I.,0,0,0
71590943,COMPONENTE ACETABULAR NAO CIMENTADO - 355.62 - A-LOCK MODULAR,Masculino,1,808.12,808.12
71590943,COMPONENTE ACETABULAR NAO CIMENTADO - 355.62 - A-LOCK MODULAR,Feminino,0,0,0
71590943,COMPONENTE ACETABULAR NAO CIMENTADO - 355.62 - A-LOCK MODULAR,N. I.,0,0,0
71639314,COMPONENTE ACETABULAR DE POLIETILENO PARA PROTESE DE QUADRIL DEPUY - 965328040 - ELITE PLUS* OGEE,Masculino,0,0,0
71639314,COMPONENTE ACETABULAR DE POLIETILENO PARA PROTESE DE QUADRIL DEPUY - 965328040 - ELITE PLUS* OGEE,Feminino,1,1995,1995
71639314,COMPONENTE ACETABULAR DE POLIETILENO PARA PROTESE DE QUADRIL DEPUY - 965328040 - ELITE PLUS* OGEE,N. I.,0,0,0
71639373,HASTE FEMORAL MODULAR CIMENTADA - Muller Primária  1225.H.75,Masculino,1,1058.4,1058.4
71639373,HASTE FEMORAL MODULAR CIMENTADA - Muller Primária  1225.H.75,Feminino,5,6047.39,1209.48
71639373,HASTE FEMORAL MODULAR CIMENTADA - Muller Primária  1225.H.75,N. I.,0,0,0
71639381,HASTE FEMORAL MODULAR CIMENTADA - Muller Primária  1225.H.100,Masculino,2,2320.5,1160.25
71639381,HASTE FEMORAL MODULAR CIMENTADA - Muller Primária  1225.H.100,Feminino,2,2308.4,1154.2
71639381,HASTE FEMORAL MODULAR CIMENTADA - Muller Primária  1225.H.100,N. I.,0,0,0
71639403,HASTE FEMORAL MODULAR CIMENTADA - Muller Primária  1225.H.150,Masculino,0,0,0
71639403,HASTE FEMORAL MODULAR CIMENTADA - Muller Primária  1225.H.150,Feminino,1,1008,1008
71639403,HASTE FEMORAL MODULAR CIMENTADA - Muller Primária  1225.H.150,N. I.,0,0,0
71639438,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.0,Masculino,3,2742.13,914.04
71639438,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.0,Feminino,8,10062.59,1257.82
71639438,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.0,N. I.,0,0,0
71639454,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.05,Masculino,2,2240.5,1120.25
71639454,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.05,Feminino,4,4307.65,1076.91
71639454,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.05,N. I.,0,0,0
71639462,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.05.42,Masculino,1,1786.25,1786.25
71639462,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.05.42,Feminino,0,0,0
71639462,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.05.42,N. I.,0,0,0
71639470,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.1,Masculino,5,7859.92,1571.98
71639470,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.1,Feminino,4,7635.1,1908.78
71639470,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.1,N. I.,0,0,0
71639497,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.2,Masculino,3,5803.03,1934.34
71639497,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.2,Feminino,2,2066.4,1033.2
71639497,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.2,N. I.,0,0,0
71639500,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.2.42,Masculino,1,984.67,984.67
71639500,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.2.42,Feminino,0,0,0
71639500,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  131.2.42,N. I.,0,0,0
71639519,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  1.1.3,Masculino,0,0,0
71639519,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  1.1.3,Feminino,3,3820.76,1273.59
71639519,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  1.1.3,N. I.,0,0,0
71639527,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  1.1.3.42,Masculino,8,24778,3097.25
71639527,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  1.1.3.42,Feminino,33,104994.99,3181.67
71639527,HASTE FEMORAL MODULAR CIMENTADA - Alpha Primária  1.1.3.42,N. I.,0,0,0
71639632,"NUCLEO ACETABULAR NAO CIMENTADO - 102.PD.34.22 Ø34,0 - CO-10 MODULAR Displásico",Masculino,2,1663.42,831.71
71639632,"NUCLEO ACETABULAR NAO CIMENTADO - 102.PD.34.22 Ø34,0 - CO-10 MODULAR Displásico",Feminino,1,924,924
71639632,"NUCLEO ACETABULAR NAO CIMENTADO - 102.PD.34.22 Ø34,0 - CO-10 MODULAR Displásico",N. I.,0,0,0
71640096,"NUCLEO ACETABULAR NAO CIMENTADO - 143.36.22 Ø36,0 - CENTURY MODULAR",Masculino,1,372.78,372.78
71640096,"NUCLEO ACETABULAR NAO CIMENTADO - 143.36.22 Ø36,0 - CENTURY MODULAR",Feminino,2,745.56,372.78
71640096,"NUCLEO ACETABULAR NAO CIMENTADO - 143.36.22 Ø36,0 - CENTURY MODULAR",N. I.,0,0,0
71640258,"NUCLEO ACETABULAR NAO CIMENTADO - 143.A.52.28 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Normal",Masculino,0,0,0
71640258,"NUCLEO ACETABULAR NAO CIMENTADO - 143.A.52.28 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Normal",Feminino,1,1725,1725
71640258,"NUCLEO ACETABULAR NAO CIMENTADO - 143.A.52.28 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Normal",N. I.,0,0,0
71640266,"NUCLEO ACETABULAR NAO CIMENTADO - 143.A.52.32 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Normal",Masculino,0,0,0
71640266,"NUCLEO ACETABULAR NAO CIMENTADO - 143.A.52.32 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Normal",Feminino,1,1725,1725
71640266,"NUCLEO ACETABULAR NAO CIMENTADO - 143.A.52.32 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Normal",N. I.,0,0,0
71640436,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.40.22 Ø40,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Displásico",Masculino,0,0,0
71640436,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.40.22 Ø40,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Displásico",Feminino,1,326.29,326.29
71640436,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.40.22 Ø40,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Displásico",N. I.,0,0,0
71640452,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.48.28 Ø48,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Displásico",Masculino,1,487.34,487.34
71640452,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.48.28 Ø48,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Displásico",Feminino,1,1015.45,1015.45
71640452,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.48.28 Ø48,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Displásico",N. I.,0,0,0
71640460,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.52.26 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Displásico",Masculino,0,0,0
71640460,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.52.26 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Displásico",Feminino,2,2777,1388.5
71640460,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.52.26 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Displásico",N. I.,1,372.78,372.78
71640479,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.52.32 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Displásico",Masculino,2,745.56,372.78
71640479,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.52.32 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Displásico",Feminino,3,1529.58,509.86
71640479,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.52.32 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR Displásico",N. I.,0,0,0
71640622,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.40.22 Ø40,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular – Crosslinked",Masculino,1,2000,2000
71640622,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.40.22 Ø40,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular – Crosslinked",Feminino,0,0,0
71640622,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.40.22 Ø40,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular – Crosslinked",N. I.,0,0,0
71640673,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.48.28 Ø48,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular – Crosslinked",Masculino,2,1760,880
71640673,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.48.28 Ø48,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular – Crosslinked",Feminino,2,1760,880
71640673,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.48.28 Ø48,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular – Crosslinked",N. I.,0,0,0
71640703,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.52.32 Ø52,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular – Crosslinked",Masculino,2,4300,2150
71640703,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.52.32 Ø52,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular – Crosslinked",Feminino,0,0,0
71640703,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.52.32 Ø52,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular – Crosslinked",N. I.,0,0,0
71640762,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.60.28 Ø60,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular – Crosslinked",Masculino,2,1848,924
71640762,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.60.28 Ø60,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular – Crosslinked",Feminino,0,0,0
71640762,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.60.28 Ø60,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular – Crosslinked",N. I.,0,0,0
71640886,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.44.22 Ø44,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",Masculino,1,1159.44,1159.44
71640886,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.44.22 Ø44,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",Feminino,1,1176.54,1176.54
71640886,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.44.22 Ø44,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",N. I.,0,0,0
71640924,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.48.28 Ø48,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",Masculino,0,0,0
71640924,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.48.28 Ø48,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",Feminino,2,4216.4,2108.2
71640924,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.48.28 Ø48,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",N. I.,0,0,0
71640940,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.52.28 Ø52,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",Masculino,0,0,0
71640940,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.52.28 Ø52,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",Feminino,2,1206.29,603.14
71640940,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.52.28 Ø52,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",N. I.,0,0,0
71640959,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.52.32 Ø52,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",Masculino,1,2108.2,2108.2
71640959,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.52.32 Ø52,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",Feminino,3,6910.74,2303.58
71640959,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.52.32 Ø52,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",N. I.,0,0,0
71640983,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.56.32 Ø56,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",Masculino,1,2625,2625
71640983,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.56.32 Ø56,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",Feminino,0,0,0
71640983,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.56.32 Ø56,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",N. I.,0,0,0
71641025,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.60.32 Ø60,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",Masculino,1,2000,2000
71641025,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.60.32 Ø60,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",Feminino,0,0,0
71641025,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.60.32 Ø60,0 - Mr-11 II Modular / Century II Modular / A-Lock Modular Displásico",N. I.,0,0,0
71648500,FAMÍLIA  DE CUPULA ACETABULAR DEPUY,Masculino,2,1300,650
71648500,FAMÍLIA  DE CUPULA ACETABULAR DEPUY,Feminino,0,0,0
71648500,FAMÍLIA  DE CUPULA ACETABULAR DEPUY,N. I.,0,0,0
71648518,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Apex Eliminador de Furo: 124603000,Masculino,2,3128.08,1564.04
71648518,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Apex Eliminador de Furo: 124603000,Feminino,2,667.5,333.75
71648518,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Apex Eliminador de Furo: 124603000,N. I.,0,0,0
71648534,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Cúpula de perfil profundo DPx: 121707056,Masculino,1,3770,3770
71648534,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Cúpula de perfil profundo DPx: 121707056,Feminino,0,0,0
71648534,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Cúpula de perfil profundo DPx: 121707056,N. I.,0,0,0
71648658,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Cúpula de perfil profundo DPx: 121707080,Masculino,0,0,0
71648658,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Cúpula de perfil profundo DPx: 121707080,Feminino,0,0,0
71648658,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Cúpula de perfil profundo DPx: 121707080,N. I.,1,2914.38,2914.38
71648755,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Cúpula Acetabular Pinnacle Bantam: 121720046,Masculino,1,2600,2600
71648755,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Cúpula Acetabular Pinnacle Bantam: 121720046,Feminino,3,8602.65,2867.55
71648755,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Cúpula Acetabular Pinnacle Bantam: 121720046,N. I.,0,0,0
71648950,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Cúpula Acetabular Pinnacle Sector: 121702058,Masculino,1,2400,2400
71648950,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Cúpula Acetabular Pinnacle Sector: 121702058,Feminino,0,0,0
71648950,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Cúpula Acetabular Pinnacle Sector: 121702058,N. I.,0,0,0
71649000,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Parafuso Periférico: 125725000,Masculino,3,1308.06,436.02
71649000,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Parafuso Periférico: 125725000,Feminino,0,0,0
71649000,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Parafuso Periférico: 125725000,N. I.,0,0,0
71649581,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Cúpula Acetabular Pinnacle Multi Furos II: 121720048,Masculino,0,0,0
71649581,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Cúpula Acetabular Pinnacle Multi Furos II: 121720048,Feminino,1,2047.92,2047.92
71649581,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - Cúpula Acetabular Pinnacle Multi Furos II: 121720048,N. I.,0,0,0
71660445,BASE METALICA TIBIAL,Masculino,1,3000,3000
71660445,BASE METALICA TIBIAL,Feminino,1,0.01,0.01
71660445,BASE METALICA TIBIAL,N. I.,0,0,0
71660577,BASE METALICA TIBIAL - BASE METÁLICA TIBIAL PAR PRIMÁRIA / REVISÃO: 6041-000-00C,Masculino,0,0,0
71660577,BASE METALICA TIBIAL - BASE METÁLICA TIBIAL PAR PRIMÁRIA / REVISÃO: 6041-000-00C,Feminino,2,2500,1250
71660577,BASE METALICA TIBIAL - BASE METÁLICA TIBIAL PAR PRIMÁRIA / REVISÃO: 6041-000-00C,N. I.,0,0,0
71661670,COMPONENTE FEMORAL PARA PROTESE DE QUADRIL NAO CIMENTANTA SOLUTION,Masculino,1,9009.48,9009.48
71661670,COMPONENTE FEMORAL PARA PROTESE DE QUADRIL NAO CIMENTANTA SOLUTION,Feminino,3,27028.44,9009.48
71661670,COMPONENTE FEMORAL PARA PROTESE DE QUADRIL NAO CIMENTANTA SOLUTION,N. I.,0,0,0
71663070,"ACETABULO DE TITANIO POROSO IOL - 41950000150 Parafuso Esponjoso de Titânio 6,5 x 15 mm",Masculino,0,0,0
71663070,"ACETABULO DE TITANIO POROSO IOL - 41950000150 Parafuso Esponjoso de Titânio 6,5 x 15 mm",Feminino,1,75,75
71663070,"ACETABULO DE TITANIO POROSO IOL - 41950000150 Parafuso Esponjoso de Titânio 6,5 x 15 mm",N. I.,0,0,0
71663304,Acetábulo Bipolar - IOL - 41050022403,Masculino,0,0,0
71663304,Acetábulo Bipolar - IOL - 41050022403,Feminino,1,900,900
71663304,Acetábulo Bipolar - IOL - 41050022403,N. I.,0,0,0
71663339,Acetábulo Bipolar - IOL - 41050022432,Masculino,0,0,0
71663339,Acetábulo Bipolar - IOL - 41050022432,Feminino,3,8418.4,2806.13
71663339,Acetábulo Bipolar - IOL - 41050022432,N. I.,0,0,0
71663355,Acetábulo Bipolar - IOL - 41050028457,Masculino,0,0,0
71663355,Acetábulo Bipolar - IOL - 41050028457,Feminino,3,2744.06,914.69
71663355,Acetábulo Bipolar - IOL - 41050028457,N. I.,0,0,0
71663371,Acetábulo Bipolar - IOL - 41050028473,Masculino,0,0,0
71663371,Acetábulo Bipolar - IOL - 41050028473,Feminino,5,12509.23,2501.85
71663371,Acetábulo Bipolar - IOL - 41050028473,N. I.,0,0,0
71663398,Acetábulo Bipolar - IOL - 41050028490,Masculino,0,0,0
71663398,Acetábulo Bipolar - IOL - 41050028490,Feminino,1,905,905
71663398,Acetábulo Bipolar - IOL - 41050028490,N. I.,0,0,0
71663436,Acetábulo Bipolar - IOL - 41050028538,Masculino,1,995,995
71663436,Acetábulo Bipolar - IOL - 41050028538,Feminino,0,0,0
71663436,Acetábulo Bipolar - IOL - 41050028538,N. I.,0,0,0
71663460,"HASTE IOL 30 - 41150000602 - Haste IOL 30 Cone 12/14 6,0 mm",Masculino,0,0,0
71663460,"HASTE IOL 30 - 41150000602 - Haste IOL 30 Cone 12/14 6,0 mm",Feminino,2,1470,735
71663460,"HASTE IOL 30 - 41150000602 - Haste IOL 30 Cone 12/14 6,0 mm",N. I.,0,0,0
71668799,CABECA FEMORAL BAUMER,Masculino,0,0,0
71668799,CABECA FEMORAL BAUMER,Feminino,3,10500,3500
71668799,CABECA FEMORAL BAUMER,N. I.,0,0,0
71681060,HASTE FEMORAL NAO CIMENTADA SUMMIT,Masculino,0,0,0
71681060,HASTE FEMORAL NAO CIMENTADA SUMMIT,Feminino,1,4472.88,4472.88
71681060,HASTE FEMORAL NAO CIMENTADA SUMMIT,N. I.,0,0,0
71697110,COMPONENTE FEMURAL IMPOL,Masculino,4,9094.72,2273.68
71697110,COMPONENTE FEMURAL IMPOL,Feminino,6,23189.41,3864.9
71697110,COMPONENTE FEMURAL IMPOL,N. I.,0,0,0
71697128,COMPONENTE FEMURAL IMPOL - FEMORAL MAXIMUM ESTABILIZADO POSTERIOR,Masculino,0,0,0
71697128,COMPONENTE FEMURAL IMPOL - FEMORAL MAXIMUM ESTABILIZADO POSTERIOR,Feminino,1,10941.1,10941.1
71697128,COMPONENTE FEMURAL IMPOL - FEMORAL MAXIMUM ESTABILIZADO POSTERIOR,N. I.,0,0,0
71697136,COMPONENTE FEMURAL IMPOL - FEMORAL PAR ESTABILIZADO POSTERIOR,Masculino,0,0,0
71697136,COMPONENTE FEMURAL IMPOL - FEMORAL PAR ESTABILIZADO POSTERIOR,Feminino,2,2690,1345
71697136,COMPONENTE FEMURAL IMPOL - FEMORAL PAR ESTABILIZADO POSTERIOR,N. I.,0,0,0
71697810,INSERTO TIBIAL - IMPOL - 6040-0EP-C08 Pastilha Estabilizado Posterior Par C 8 mm,Masculino,0,0,0
71697810,INSERTO TIBIAL - IMPOL - 6040-0EP-C08 Pastilha Estabilizado Posterior Par C 8 mm,Feminino,3,5394.16,1798.05
71697810,INSERTO TIBIAL - IMPOL - 6040-0EP-C08 Pastilha Estabilizado Posterior Par C 8 mm,N. I.,0,0,0
71697896,INSERTO TIBIAL - IMPOL - 6040-0EP-D10 Pastilha Estabilizado Posterior Par D 10 mm,Masculino,0,0,0
71697896,INSERTO TIBIAL - IMPOL - 6040-0EP-D10 Pastilha Estabilizado Posterior Par D 10 mm,Feminino,6,3109.08,518.18
71697896,INSERTO TIBIAL - IMPOL - 6040-0EP-D10 Pastilha Estabilizado Posterior Par D 10 mm,N. I.,0,0,0
71698108,HASTE FEMORAL MODULAR NÃO CIMENTADA - 0891-000-0-1 Haste NC RF1 Nº-1 (11-13),Masculino,1,3049.2,3049.2
71698108,HASTE FEMORAL MODULAR NÃO CIMENTADA - 0891-000-0-1 Haste NC RF1 Nº-1 (11-13),Feminino,0,0,0
71698108,HASTE FEMORAL MODULAR NÃO CIMENTADA - 0891-000-0-1 Haste NC RF1 Nº-1 (11-13),N. I.,0,0,0
71698477,HASTE FEMORAL MODULAR NÃO CIMENTADA - 1892-REV-003 Haste NC RF2 Nº 3 (12-14),Masculino,0,0,0
71698477,HASTE FEMORAL MODULAR NÃO CIMENTADA - 1892-REV-003 Haste NC RF2 Nº 3 (12-14),Feminino,1,2400,2400
71698477,HASTE FEMORAL MODULAR NÃO CIMENTADA - 1892-REV-003 Haste NC RF2 Nº 3 (12-14),N. I.,0,0,0
71698620,HASTE FEMORAL MODULAR NÃO CIMENTADA - 1413-000-050 Haste ConFix NC 5.0mm (12-14) 100%,Masculino,1,2694.64,2694.64
71698620,HASTE FEMORAL MODULAR NÃO CIMENTADA - 1413-000-050 Haste ConFix NC 5.0mm (12-14) 100%,Feminino,1,2774.05,2774.05
71698620,HASTE FEMORAL MODULAR NÃO CIMENTADA - 1413-000-050 Haste ConFix NC 5.0mm (12-14) 100%,N. I.,0,0,0
